date,open,high,low,close,adj_close,volume,mms_15,mms_30,mms_compra,mms_venda,mme_50,mme_200,mme_200_adj_120,mme_200_adj_80,prox_mme_adj,bb_upper,bb_central,bb_lower,bb_band_dist,bb_sobrecomprada,bb_sobrevendida,ifr,ifr_sobrecomprada,ifr_sobrevendida,macd,macd_sinal,macd_hist,macd_alta,macd_baixa,%k,%D,dema,momentum,roc
2001-01-10,3.0946710109710693,3.1294429302215576,3.079603910446167,3.121164083480835,1.9032692909240725,110207199,3.0124337832132975,,0,0,,,,,,,,,,0,0,60.71119201077645,0,0,,,,0,0,48.840129491351775,60.855143682461744,,0.1937270164489746,6.617632147610775
2001-01-11,3.1441800594329834,3.146001100540161,3.063210964202881,3.1294429302215576,1.9083179235458372,61589928,3.0236931800842286,,0,0,,,,,,,,,,0,0,61.17291220189214,0,0,,,,0,0,46.042993947883836,51.618677671383836,,0.06623196601867676,2.162174489209945
2001-01-12,3.1294429302215576,3.1294429302215576,3.0466530323028564,3.0801000595092773,1.8782283067703247,49788916,3.040217924118042,,0,0,,,,,,,,,,0,0,56.88223429554109,0,0,,,,0,0,37.20466312398272,44.029262187739455,,0.016889095306396484,0.5513526656754975
2001-01-15,3.0466530323028564,3.112884998321533,3.0466530323028564,3.112884998321533,1.8982218503952024,7959945,3.0589283307393393,,0,0,,,,,,,,,,0,0,58.942819278553515,0,0,,,,0,0,40.234882853856085,41.16084664190756,,0.049674034118652344,1.6216328127298452
2001-01-16,3.112884998321533,3.146001100540161,3.096327066421509,3.1294429302215576,1.9083179235458372,26138577,3.078797785441081,,0,0,,,,,,,,,,0,0,59.9829682688186,0,0,,,,0,0,52.861028683545754,43.43352488712819,,0.1655788421630855,5.586586875903299
2001-01-17,3.1294429302215576,3.17911696434021,3.1046059131622314,3.154279947280884,1.923462510108948,52977726,3.0939206441243488,,0,0,,,,,,3.2512928659387947,3.0396328806877135,2.8279728954366323,0.4343171257405341,0,0,61.55626287353891,0,0,,,,0,0,71.52771694871781,54.87454282870656,,0.07434487342834473,2.413845475494081
2001-01-18,3.154279947280884,3.2619059085845947,3.154279947280884,3.2619059085845947,1.9890916347503664,141660459,3.1071669737497967,,0,0,,,,,,3.283877603511871,3.0547005772590636,2.825523551006256,0.4702613354612726,0,0,67.51611445516362,0,0,,,,0,0,88.19438361538448,70.86104308254936,,0.1324629783630371,4.232797380128583
2001-01-19,3.2617409229278564,3.3778109550476074,3.2453479766845703,3.3281381130218506,2.029481172561645,112526333,3.1248287836710613,,0,0,,,,,,3.314267709045146,3.0794960379600527,2.8447243668749596,0.4817413044323529,1,0,70.54261582207235,1,0,,,,0,0,88.75007769511421,82.82405941973884,,0.1823031902313228,5.795065370741392
2001-01-22,3.3281381130218506,3.3281381130218506,3.190706968307495,3.212232112884521,1.9588018655776975,39666861,3.1347635269165037,,0,0,,,,,,3.3105558096932963,3.098496198654175,2.8864365876150533,0.435137140555467,0,0,60.00625121819168,0,0,,,,0,0,75.39223209256231,84.11223113435369,,0.13246321678161577,4.3010765174371635
2001-01-23,3.212232112884521,3.2453479766845703,3.182594060897827,3.182594060897827,1.940728783607483,95181141,3.1493455251057942,,0,0,,,,,,3.2917898683100058,3.1160558462142944,2.940321824118583,0.36059860479010114,0,0,57.635648201725246,0,0,,,,0,0,51.5741145348241,71.9054747741669,,0.08957815170288086,2.8961426107309007
2001-01-24,3.228790044784546,3.228790044784546,3.094506025314331,3.094506025314331,1.887012481689453,72183058,3.150316921869914,,0,0,,,,,,3.277969693769162,3.124409294128418,2.9708488944876743,0.3150992915379208,0,0,51.1658004297533,0,0,,,,0,0,23.240696006895508,50.06901421142734,,-0.026658058166503906,-0.8541062710414771
2001-01-25,3.094506025314331,3.094506025314331,3.094506025314331,3.094506025314331,1.887012481689453,0,3.147987794876099,,0,0,,,,,,3.27763418205585,3.1259740471839903,2.9743139123121307,0.31120003050566425,0,0,51.1658004297533,0,0,,,,0,0,9.515215775595129,28.110008772438274,,-0.03493690490722656,-1.116393737998378
2001-01-26,3.096327066421509,3.212232112884521,3.0961620807647705,3.17911696434021,1.9386078119277956,105025383,3.1502065976460774,,0,0,,,,,,3.2822467458671585,3.1317693471908568,2.981291948514555,0.3087731070399345,0,0,56.593731119736,0,0,,,,0,0,12.071820535742228,14.942577439410982,,0.09901690483093262,3.2147301359653824
2001-01-29,3.1956748962402344,3.1956748962402344,3.121164083480835,3.1294429302215576,1.9083179235458372,78053367,3.1535181999206543,,0,0,,,,,,3.282256394690194,3.135080945491791,2.9879054962933878,0.3019976496719686,0,0,52.87777168179013,0,0,,,,0,0,19.792242383435973,13.793092898257804,,0.016557931900024414,0.5319159528524908
2001-01-30,3.162559032440185,3.162559032440185,3.0797688961029053,3.0797688961029053,1.8780269622802732,150043164,3.1526350657145183,,0,0,,,,,,3.2684501476147645,3.1408761858940126,3.0133022241732608,0.26177624603047334,0,0,49.3856595595062,0,0,,,,0,0,19.792242383435973,17.21876843420475,,-0.049674034118652344,-1.5873123500333541
2001-01-31,3.096327066421509,3.1046059131622314,3.0466530323028564,3.088047981262207,1.8830764293670652,106813049,3.1504273255666098,3.0814305543899536,1,0,,,,,,3.2681276334418614,3.1412818312644957,3.01443602908713,0.26028209417368253,0,0,49.978596501035675,0,0,,,,0,0,16.053791178717486,18.54609198186317,,-0.06623196601867676,-2.099749138492646
